step,t_s,guidance_updated,trajectory_id,guidance_cycle_index,sigma_cmd_rad,sigma_target_rad,sigma_actual_rad,roll_rate_rad_s,roll_accel_rad_s2,tau_roll_cmd_Nm,tau_roll_capacity_Nm,requested_duty,fired_this_step,num_internal_steps,num_fired_internal_steps,roll_pos_backlog_s,roll_neg_backlog_s,roll_pos_is_on,roll_neg_is_on,active_thrusters,torque_z_from_rcs,force_x_from_rcs,force_y_from_rcs,force_z_from_rcs,r_m,phi_rad,lam_rad,V_mps,gamma_rad,chi_rad,alt_m,rho_kgm3,q_pa,T_K,p_Pa,drag_mag_N,lift_mag_N,lift_vertical_plane_N,lift_lateral_left_N,gravity_mps2,range_to_go_m,great_circle_range_m,great_circle_angle_rad,target_course_chi_rad,target_azimuth_north_rad,heading_error_rad,heading_offset_psi_rad,north_error_m,east_error_m,along_track_error_m,cross_track_error_m,interval_active,interval_failed,interval_failure_time_s,interval_failure_reason,interval_failure_kind,nominal_continued_after_interval_failure,last_valid_interval_available,last_valid_interval_time_s,interval_step_failure_kind,interval_step_failure_reason,interval_step_heat_violation,interval_step_numerical_failure,interval_step_recentered,interval_step_recenter_reason,interval_step_split,interval_step_split_reason,interval_step_split_depth,interval_sigma_lo,interval_sigma_hi,interval_rho_lo,interval_rho_hi,interval_q_lo,interval_q_hi,interval_alt_lo,interval_alt_hi,width_r_m,width_phi_rad,width_lam_rad,width_V_mps,width_gamma_rad,width_chi_rad,dx_width_r,dx_width_phi,dx_width_lam,dx_width_V,dx_width_gamma,dx_width_chi,heating_qdot_max_lo,heating_qdot_max_hi,heating_qdot_mean_lo,heating_qdot_mean_hi,heating_Q_max_lo,heating_Q_max_hi,nominal_heat_qdot_max_lo,nominal_heat_qdot_max_hi,nominal_heat_Q_max_lo,nominal_heat_Q_max_hi,nominal_heat_violation,nominal_heat_violation_reason,guidance_selected_candidate_index,guidance_any_feasible_candidate,guidance_selected_candidate_heat_feasible,guidance_selected_interval_screen_used,guidance_selected_interval_failure_kind,guidance_chosen_sigma_cmd_deg,guidance_chosen_sigma_mag_deg,guidance_heading_deadband_deg,guidance_current_altitude_rate_mps,guidance_selected_geometry_cost,guidance_selected_heat_penalty,guidance_selected_total_cost,guidance_selected_failure_reason,guidance_selected_violation_amount,guidance_selected_first_violation_step,guidance_selected_first_violation_time_s,guidance_selected_max_heating_rate_lo,guidance_selected_max_heating_rate_hi,guidance_selected_max_heat_load_lo,guidance_selected_max_heat_load_hi,guidance_candidate_count,guidance_candidate_sigma_deg_json,guidance_candidate_cost_json,guidance_candidate_heat_flag_json,guidance_candidate_failure_reason_json,safety_status,safety_checks,layer_indices,r_m_lo,r_m_hi,r_m_width,phi_rad_lo,phi_rad_hi,phi_rad_width,lam_rad_lo,lam_rad_hi,lam_rad_width,V_mps_lo,V_mps_hi,V_mps_width,gamma_rad_lo,gamma_rad_hi,gamma_rad_width,chi_rad_lo,chi_rad_hi,chi_rad_width
305,76.25,False,traj_000,304,1.2217304763960306,1.2217304763960306,1.2128200784214398,-0.017081171002600336,0.0,105.44552580191055,5693.72366753344,0.018519607195406847,0,50,0,0.010079612022874853,0.029173753854500797,0,0,,0.0,0.0,0.0,0.0,6418467.182815665,0.09669688587563643,0.0046535282113518706,4060.714071713105,-0.01813874289169145,1.3532406143735671,40367.18281566538,0.003787337146502834,31225.456246742357,251.3672526824729,273.27805377840053,705076.9596388661,171670.91191207178,60149.96664375475,-160788.3189459903,9.67552733684028,1925188.9556007052,1925188.9556007052,0.30184364553718274,0.5982169593154919,0.9725793674794047,-0.7550236550580752,-0.7550236550580752,1084208.6056576248,1590862.7263798981,1402029.1228624855,-1319343.3417470919,1,0,,,,0,1,76.25,none,,0,0,0,,0,,0,1.2128200784214398,1.2128200784214398,0.0037787029884909593,0.0037960213968177858,30840.55004869014,31613.75232241198,40351.60775598325,40382.70543946419,36.64186999946833,0.00035445112673231083,0.00035338464305752475,41.51708705914416,0.00530192267948122,0.007099698107894792,22.176746074865726,7.260663876643364e-06,5.783484094719235e-06,2.105078152335224,9.137351665406876e-05,0.00016346056808767308,324574.6192385866,718543.0244377238,417310.2247353256,431125.8146626342,84490891.45564017,200536216.13150874,329915.9879081963,706962.8312318492,88929299.54335484,190562784.73576027,0,,7,1,1,1,none,70.0,70.0,6.687950082780183,-74.02287049812887,49.65163304888984,0.0,49.65163304888984,,0.0,-1,,190222.74741997366,728349.4200891446,84409747.80083051,205888963.02955425,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[51.41594540380683, 50.23110364115588, 50.10901355731127, 49.99600033040464, 49.89295170310223, 49.800702493948435, 49.72002730462493, 49.65163304888984]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",3,6418430.4092417825,6418467.051111782,36.64186999946833,0.09667406920916902,0.09702852033590133,0.00035445112673231083,0.004511136785096773,0.004864521428154298,0.00035338464305752475,4019.258917009417,4060.776004068561,41.51708705914416,-0.020791351245786963,-0.015489428566305743,0.00530192267948122,1.3485222001190371,1.355621898226932,0.007099698107894792
306,76.5,False,traj_000,304,1.2217304763960306,1.2217304763960306,1.2085497856707876,-0.017081171002600336,0.0,139.60786780712783,5693.72366753344,0.02451960719540977,0,50,0,0.015729513821727086,0.029173753854500797,0,0,,0.0,0.0,0.0,0.0,6418448.76976327,0.09685129744891766,0.004687821756385953,4040.0203871464428,-0.01814051820046909,1.3520725215539562,40348.76976327039,0.0037974778166118208,30990.769742329827,251.3163424518536,273.95426507998883,699777.6920895978,170380.6554652934,60378.79356619141,-159323.47298585434,9.675582850642366,1924454.5398018023,1924454.5398018023,0.3017284990517242,0.5978654410835527,0.9729308857113439,-0.7542070804704035,-0.7542070804704035,1083235.9338622002,1590636.723879294,1402570.7445307465,-1317695.1780856734,1,0,,,,0,1,76.5,none,,0,0,0,,0,,0,1.2085497856707876,1.2085497856707876,0.0037872820407113183,0.0038077468600982434,30590.71449034115,31394.68581588189,40330.4092417825,40367.05111178197,42.18422076199204,0.0003562874489595469,0.00035483733259987146,42.06384644120271,0.005325662850604658,0.0071419810412107765,22.16940305039636,7.345288908990662e-06,5.8107581693856445e-06,2.187037528232807,9.496068449375275e-05,0.00016913173326364717,319912.2889381484,708897.5946177611,411315.8000633336,425338.5567706565,84570869.52787471,200713440.53016317,325332.4920936488,697141.0544863903,89010632.66637824,190737069.99938187,0,,7,1,1,1,none,70.0,70.0,6.687950082780183,-74.02287049812887,49.65163304888984,0.0,49.65163304888984,,0.0,-1,,190222.74741997366,728349.4200891446,84409747.80083051,205888963.02955425,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[51.41594540380683, 50.23110364115588, 50.10901355731127, 49.99600033040464, 49.89295170310223, 49.800702493948435, 49.72002730462493, 49.65163304888984]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",3,6418409.303507401,6418451.487728163,42.18422076199204,0.09682673542787945,0.097183022876839,0.0003562874489595469,0.004544712677463843,0.0048995500100637145,0.00035483733259987146,3998.4464356489275,4040.51028209013,42.06384644120271,-0.020804905134142605,-0.015479242283537947,0.005325662850604658,1.3473374731858871,1.354479454227098,0.0071419810412107765
307,76.75,False,traj_000,304,1.2217304763960306,1.2217304763960306,1.2042794929201355,-0.017081171002600336,0.0,173.77020981234512,5693.72366753344,0.030519607195412694,0,50,0,0.02287941562057998,0.029173753854500797,0,0,,0.0,0.0,0.0,0.0,6418430.448752309,0.097004882793088,0.0047221214173318645,4019.482567935357,-0.018142255593502316,1.3509091226043592,40330.448752309196,0.003807596850201573,30758.224484461916,251.2656864165911,274.6288972560551,694526.7743095559,169102.17113623972,60600.43380370574,-157870.61698046533,9.675638087421476,1923723.3024867054,1923723.3024867054,0.3016138509096291,0.5975158512892749,0.9732804755056217,-0.7533932713150844,-0.7533932713150844,1082268.41016586,1590410.7748903797,1403109.2885754362,-1316053.064600242,1,0,,,,0,1,76.75,none,,0,0,0,,0,,0,1.2042794929201355,1.2042794929201355,0.0037958319775399886,0.0038194598557685436,30343.072124086317,31177.72245613814,40309.30350740068,40351.48772816267,47.72570061683655,0.000358145736066115,0.00035629724985851777,42.63103803519016,0.005350324055545854,0.007185691659744142,22.165919420090447,7.43314842623652e-06,5.839669034587031e-06,2.2687663759480756,9.864481976477879e-05,0.00017484247413317774,315323.6060547467,699410.2453912852,405416.06492753135,419646.1472347712,84649700.42938839,200888293.09151098,320822.68936908105,687477.1915051737,89090838.33872052,190908939.29725817,0,,7,1,1,1,none,70.0,70.0,6.687950082780183,-74.02287049812887,49.65163304888984,0.0,49.65163304888984,,0.0,-1,,190222.74741997366,728349.4200891446,84409747.80083051,205888963.02955425,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[51.41594540380683, 50.23110364115588, 50.10901355731127, 49.99600033040464, 49.89295170310223, 49.800702493948435, 49.72002730462493, 49.65163304888984]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",3,6418388.28941517,6418436.015115787,47.72570061683655,0.09697857066489485,0.09733671640096096,0.000358145736066115,0.0045782898538928194,0.004934587103751337,0.00035629724985851777,3977.778020287893,4020.409058323083,42.63103803519016,-0.020818907398639785,-0.015468583343093931,0.005350324055545854,1.3461567163736703,1.3533424080334144,0.007185691659744142
308,77.0,True,traj_000,308,1.2217304763960306,1.2217304763960306,1.2000092001694833,-0.017081171002600336,0.0,207.9325518175624,5693.72366753344,0.03651960719541562,0,50,0,0.03152931741943363,0.029173753854500797,0,0,,0.0,0.0,0.0,0.0,6418412.219132343,0.09715764818444905,0.004756425908475526,3999.0991919349053,-0.01814398675833989,1.3497504231231345,40312.21913234331,0.003817694259871327,30527.799588797057,251.21528278261906,275.3019524080048,689323.7347261893,167835.3441072461,60814.999235708994,-156429.660229633,9.675693049131542,1922995.2235888503,1922995.2235888503,0.3014996979647309,0.5971681750544888,0.9736281517404077,-0.7525822480686457,-0.7525822480686457,1081305.995782129,1590184.8865560102,1403644.732718804,-1314417.0168771741,1,0,,,,0,1,77.0,none,,0,0,0,,0,,0,1.2000092001694833,1.2000092001694833,0.003804352580144166,0.003831160647646375,30097.598983552776,30962.844601606783,40288.28941517044,40336.015115787275,53.267285774461925,0.0003600267943213026,0.00035776480440178043,43.21860846817799,0.005375930905285254,0.007230839963399349,22.166340631152686,7.5242330207357004e-06,5.870218173050965e-06,2.350281731951398,0.00010242739895759525,0.0001805932146203993,310807.26233652746,690078.1494176415,399609.33728982095,414046.889650585,84727402.24497253,201060812.6288654,316385.2647225032,677968.424405364,89169934.65490115,191078431.4033595,0,,7,1,1,1,none,70.0,70.0,6.57014170276415,-72.55562169428268,49.4878596236488,0.0,49.4878596236488,,0.0,-1,,180110.14259081738,690078.1494176415,84727402.24497253,206319889.33364475,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[51.236845216787565, 50.06176636550069, 49.94076504481076, 49.82878728715753, 49.72671258309562, 49.63536718417845, 49.55551688059115, 49.4878596236488]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",3,6418367.365795751,6418420.633081526,53.267285774461925,0.09712958073175745,0.09748960752607876,0.0003600267943213026,0.004611866846462282,0.004969631650864063,0.00035776480440178043,3957.2522847489263,4000.4708932171043,43.21860846817799,-0.020833401678437984,-0.01545747077315273,0.005375930905285254,1.3449799294605307,1.35221076942393,0.007230839963399349
309,77.25,False,traj_000,308,1.2217304763960306,1.2217304763960306,1.1957389074188312,-0.017081171002600336,0.0,242.09489382277968,5693.72366753344,0.042519607195418536,0,50,0,0.041679219218288016,0.029173753854500797,0,0,,0.0,0.0,0.0,0.0,6418394.08022692,0.09730959984414586,0.004790733963820658,3978.868850946569,-0.01814574334667653,1.3485964284981724,40294.080226919614,0.0038277700766073436,30299.474491132267,251.16512968387937,275.9734338528495,684168.1089957396,166580.06132070185,61022.60048858441,-155000.51309340692,9.675747737805041,1922270.283207548,1922270.283207548,0.30138603709687023,0.5968223976257148,0.9739739291691818,-0.7517740308724576,-0.7517740308724576,1080348.6522637908,1589959.0659053577,1404177.0552577337,-1312787.0502067527,1,0,,,,0,1,77.25,none,,0,0,0,,0,,0,1.1957389074188312,1.1957389074188312,0.003812843642187926,0.0038428495248011177,29854.271452878365,30750.034911568804,40267.3657957511,40320.633081525564,58.809963911771774,0.0003619314278004576,0.0003592404062034071,43.82650859427304,0.005402508386718543,0.007277436058369391,22.170712547617967,7.618533916639017e-06,5.902407206505506e-06,2.4316005043804694,0.000106309925733147,0.0001863843798805328,306361.975021071,680898.5359223622,393893.9678842342,408539.1215534174,84803992.7387278,201231037.262846,312018.92906775477,668611.9908594745,89247939.38716808,191245584.40107438,0,,7,1,1,1,none,70.0,70.0,6.57014170276415,-72.55562169428268,49.4878596236488,0.0,49.4878596236488,,0.0,-1,,180110.14259081738,690078.1494176415,84727402.24497253,206319889.33364475,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[51.236845216787565, 50.06176636550069, 49.94076504481076, 49.82878728715753, 49.72671258309562, 49.63536718417845, 49.55551688059115, 49.4878596236488]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",3,6418346.531448696,6418405.341412608,58.809963911771774,0.09727977138627601,0.09764170281407647,0.0003619314278004576,0.004645442206548799,0.0050046826127522065,0.0003592404062034071,3936.867854417027,3980.6943630113,43.82650859427304,-0.02084843174853695,-0.015445923361818405,0.005402508386718543,1.3438071119418877,1.3510845480002571,0.007277436058369391
310,77.5,False,traj_000,308,1.2217304763960306,1.2217304763960306,1.191468614668179,-0.017081171002600336,0.0,276.25723582799696,5693.72366753344,0.04851960719542146,0,50,0,0.0533291210171431,0.029173753854500797,0,0,,0.0,0.0,0.0,0.0,6418376.0313342,0.09746074393867314,0.004825044336829408,3958.7901505055597,-0.018147556970754607,1.3474471439043199,40276.03133419994,0.0038378243496363157,30073.228937606204,251.11522518406147,276.64334611232005,679059.4397820237,165336.21142518838,61223.346949263476,-153583.08694893686,9.67580215555109,1921548.4616063812,1921548.4616063812,0.30127286521164315,0.596478504373164,0.9743178224217326,-0.7509686395311559,-0.7509686395311559,1079396.341499804,1589733.319855468,1404706.2350616439,-1311163.1795778861,1,0,,,,0,1,77.5,none,,0,0,0,,0,,0,1.191468614668179,1.191468614668179,0.0038213049696054564,0.0038545268015279174,29613.06625630833,30539.276337203613,40246.53144869581,40305.34141260758,64.35473428014666,0.0003638604385418076,0.0003607244656776108,44.45469346351001,0.005430081869549467,0.007325490157430226,22.179081470281268,7.716042965435089e-06,5.936237896814585e-06,2.5127394769492923,0.00011029393132370156,0.00019221639624403784,301986.4862646919,671868.6894036208,388268.3394831753,403121.21364217234,84879489.36029397,201399004.4351969,307722.41865693947,659405.1828362988,89324869.99183232,191410435.69678345,0,,7,1,1,1,none,70.0,70.0,6.57014170276415,-72.55562169428268,49.4878596236488,0.0,49.4878596236488,,0.0,-1,,180110.14259081738,690078.1494176415,84727402.24497253,206319889.33364475,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[51.236845216787565, 50.06176636550069, 49.94076504481076, 49.82878728715753, 49.72671258309562, 49.63536718417845, 49.55551688059115, 49.4878596236488]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",3,6418325.785143008,6418390.139877289,64.35473428014666,0.09742914833294385,0.09779300877148565,0.0003638604385418076,0.004679014504555036,0.005039738970232647,0.0003607244656776108,3916.6233660451467,3961.0780595086567,44.45469346351001,-0.02086404151920406,-0.015433959649654595,0.005430081869549467,1.3426382630274596,1.3499637531848898,0.007325490157430226
311,77.75,False,traj_000,308,1.2217304763960306,1.2217304763960306,1.188942024790711,0.0028468618337667085,0.07971213134546817,310.41957783321425,5693.72366753344,0.05451960719542438,1,50,14,0.0027259803597712196,0.029173753854500797,0,0,"POD0_RPOS,POD1_RPOS,POD2_RPOS,POD3_RPOS",1594.2426269093637,-3.183231456205249e-14,-3.6607202439540366e-14,0.0,6418358.071727574,0.09761108658037398,0.0048593558001660256,3938.861709674618,-0.01814945919978695,1.3463025743010157,40258.07172757387,0.003847857146280776,29849.042975307264,251.0655672782952,277.31169490214234,673997.2765443627,164103.68472384484,61151.901558090176,-152284.1563517778,9.675856304553585,1920829.739211528,1920829.739211528,0.3011601792401386,0.5961364807897583,0.9746598460051382,-0.7501660935112574,-0.7501660935112574,1078449.0257122114,1589507.6552127106,1405232.2515700844,-1309545.4196730629,1,0,,,,0,1,77.75,none,,0,0,0,,0,,0,1.188942024790711,1.188942024790711,0.003829736380370858,0.003866192817320825,29373.96044816704,30330.552112996447,40225.785143008456,40290.1398772886,69.90260781999677,0.00036581462670221,0.00036221739371438636,45.10312229171723,0.0054585912159199005,0.007375047245046229,22.191494156511617,7.816752641624704e-06,5.9717121471021e-06,2.5937153128288912,0.00011403738548172726,0.0001982283504637335,297679.56258739054,662985.9483748114,382730.8661837878,397791.5690248868,84953909.25094081,201564750.92229062,303494.4945093044,650345.3453770808,89400743.61545964,191573022.03312773,0,,7,1,1,1,none,70.0,70.0,6.57014170276415,-72.55562169428268,49.4878596236488,0.0,49.4878596236488,,0.0,-1,,180110.14259081738,690078.1494176415,84727402.24497253,206319889.33364475,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[51.236845216787565, 50.06176636550069, 49.94076504481076, 49.82878728715753, 49.72671258309562, 49.63536718417845, 49.55551688059115, 49.4878596236488]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",3,6418305.125617688,6418375.028225508,69.90260781999677,0.09757771722335008,0.09794353185005229,0.00036581462670221,0.004712582329640742,0.005074799723355128,0.00036221739371438636,3896.5174675654407,3941.620589857158,45.10312229171723,-0.020882214646673548,-0.015423623430753647,0.0054585912159199005,1.3414725660373348,1.348847613282381,0.007375047245046229
312,78.0,True,traj_000,312,1.2217304763960306,1.2217304763960306,1.1896537402491567,0.0028468618337667085,0.0,250.92016550749014,5693.72366753344,0.044069607195424444,0,50,0,0.014579382158627342,0.029173753854500797,0,0,,0.0,0.0,0.0,0.0,6418340.200656269,0.09776063382793117,0.004893667145443552,3919.082160844045,-0.018153463655023187,1.345161926350909,40240.200656268746,0.003857868551808806,29626.896943210766,251.01615389483618,277.97848712096055,668981.1753329423,162882.3731245425,60589.19800648517,-151193.9699843007,9.675910187069404,1920114.0966102236,1920114.0966102236,0.30104797613869705,0.5957963124901607,0.9750000143047358,-0.7493656138607482,-0.7493656138607482,1077506.6674531512,1589282.0786742987,1405756.1286245123,-1307932.6629593435,1,0,,,,0,1,78.0,none,,0,0,0,,0,,0,1.1896537402491567,1.1896537402491567,0.003838137704264999,0.003877847936846358,29136.931403194776,30123.845748506523,40205.12561768759,40275.02822550759,75.45454529300332,0.00036779479376185253,0.0003637196083490597,45.77175822322715,0.005487892777778605,0.007426186988858108,22.20774989381556,7.92066823856693e-06,6.008858538691231e-06,2.6745437260391753,0.00011720624743481408,0.00020455897524777195,293439.9943329374,654247.7041421221,377279.9927137767,392548.6224852733,85027269.24952404,201728312.84832615,299333.94185567903,641429.8754050265,89475577.10092355,191733379.501979,0,,7,1,1,1,none,70.0,70.0,6.455831658348636,-71.14100801866886,49.326640503040444,0.0,49.326640503040444,,0.0,-1,,170561.84977651766,654247.7041421221,85027269.24952404,206731025.62368226,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[51.06041350404751, 49.8950463689922, 49.77512466822921, 49.664172574809285, 49.56306139217182, 49.47260890392506, 49.39357222219634, 49.326640503040444]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",3,6418284.549671375,6418360.004216668,75.45454529300332,0.09772548362246597,0.09809327841622782,0.00036779479376185253,0.004746144404241227,0.005109864012590287,0.0003637196083490597,3876.5488228049935,3922.3205810282207,45.77175822322715,-0.020906568327223183,-0.015418675549444578,0.005487892777778605,1.3403084963014376,1.3477346832902957,0.007426186988858108
313,78.25,False,traj_000,312,1.2217304763960306,1.2217304763960306,1.1903654557076024,0.0028468618337667085,0.0,245.22644183992435,5693.72366753344,0.04306960719541876,0,50,0,0.025426783957482484,0.029173753854500797,0,0,,0.0,0.0,0.0,0.0,6418322.415404264,0.09790939165424718,0.004927977301028969,3899.4501543316064,-0.018163258744079206,1.3440237163039943,40222.415404263884,0.0038678597615829807,29406.779840374238,250.9669775279317,278.64380356856805,664010.8877443122,161672.21614644126,60032.21940596754,-150113.41747790368,9.675963811280948,1919401.5140454012,1919401.5140454012,0.30093625280967706,0.5954579854975776,0.975338341297319,-0.7485657308064168,-0.7485657308064168,1076569.2297765769,1589056.5961028722,1406279.7871226952,-1306322.8285726027,1,0,,,,0,1,78.25,none,,0,0,0,,0,,0,1.1903654557076024,1.1903654557076024,0.0038465098861132454,0.0038894936311386465,28901.965171584798,29919.149409122187,40184.54967137519,40260.004216668196,81.0113976476714,0.00036980174538556176,0.0003652315411728684,46.460568115586284,0.005517997724070571,0.00747892729513322,22.22740941796419,8.027806494869554e-06,6.047731295231475e-06,2.755239569436341,0.00012041978516786744,0.00021096122510081469,289266.6377321862,645651.4916731215,371914.2485128109,387390.89500387287,85099585.9089571,201889725.72124442,295239.6123754779,632656.3122331669,89549387.00401743,191891543.5800373,0,,7,1,1,1,none,70.0,70.0,6.455831658348636,-71.14100801866886,49.326640503040444,0.0,49.326640503040444,,0.0,-1,,170561.84977651766,654247.7041421221,85027269.24952404,206731025.62368226,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[51.06041350404751, 49.8950463689922, 49.77512466822921, 49.664172574809285, 49.56306139217182, 49.47260890392506, 49.39357222219634, 49.326640503040444]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",3,6418264.050598949,6418345.061996597,81.0113976476714,0.09787245297997338,0.09824225472535894,0.00036980174538556176,0.004779699679790355,0.005144931220963224,0.0003652315411728684,3856.7161098903857,3903.176678005972,46.460568115586284,-0.020937103569616304,-0.015419105845545733,0.005517997724070571,1.3391460390276897,1.346624966322823,0.00747892729513322
314,78.5,False,traj_000,312,1.2217304763960306,1.2217304763960306,1.1910771711660482,0.0028468618337667085,0.0,239.5327181723585,5693.72366753344,0.04206960719541307,0,50,0,0.03602418575633624,0.029173753854500797,0,0,,0.0,0.0,0.0,0.0,6418304.709697303,0.09805736591919646,0.004962285430919491,3879.9643566819236,-0.018178840079621308,1.3428879391052897,40204.70969730336,0.003877833995048414,29188.695760774044,250.91802083301212,279.3078597187727,659086.506221266,160473.23629735174,59480.95272623201,-149042.53027416515,9.67601719609948,1918691.9709913507,1918691.9709913507,0.3008250060349243,0.595121486485431,0.9756748403094656,-0.7477664526198587,-0.7477664526198587,1075636.6763841496,1588831.2119177212,1406803.2094366734,-1304715.9114019223,1,0,,,,0,1,78.5,none,,0,0,0,,0,,0,1.1910771711660482,1.1910771711660482,0.0038548559087740043,0.0039011333827333413,28669.06289091666,29716.470373407494,40164.050598949194,40245.061996596865,86.57401923183352,0.00037183628594440743,0.0003667536253865629,47.169522931837946,0.005548917422613141,0.00753328638023909,22.250486335568553,8.138162235396215e-06,6.088336854778514e-06,2.835819265006762,0.00012367879417027783,0.00021743634042343824,285158.44478569727,637195.0542838146,366632.2861530394,382317.0325702888,85170875.52015352,202049024.4848154,291210.4542340209,624022.4019300449,89622189.61757593,192047549.18051982,0,,7,1,1,1,none,70.0,70.0,6.455831658348636,-71.14100801866886,49.326640503040444,0.0,49.326640503040444,,0.0,-1,,170561.84977651766,654247.7041421221,85027269.24952404,206731025.62368226,8,"[0.0, 40.0, 45.0, 50.0, 55.0, 59.99999999999999, 65.0, 70.0]","[51.06041350404751, 49.8950463689922, 49.77512466822921, 49.664172574809285, 49.56306139217182, 49.47260890392506, 49.39357222219634, 49.326640503040444]","[1, 1, 1, 1, 1, 1, 1, 1]","["""", """", """", """", """", """", """", """"]",inside,"{'min_altitude_m': 'inside', 'max_altitude_m': 'inside', 'max_speed_mps': 'inside', 'max_dynamic_pressure_pa': 'inside'}",3,6418243.621787973,6418330.195807205,86.57401923183352,0.09801863069423013,0.09839046698017453,0.00037183628594440743,0.00481324712136355,0.005180000746750113,0.0003667536253865629,3837.018002090014,3884.187525021852,47.169522931837946,-0.020973821136506157,-0.015424903713893016,0.005548917422613141,1.3379851782620165,1.3455184646422556,0.00753328638023909
